3,32115,0.5,0.2,13291,0.040860877496344754,77.15079486506633
2,33880,0.1,0.6,18703,0.000439707314507286,77.4474062533851
trial_number,rdc_replay_buffer_capacity,rdc_replay_buffer_alpha,rdc_replay_buffer_beta_start,rdc_replay_buffer_beta_frames,rdc_tau,value
0,9690,1.0,0.30000000000000004,9762,0.008890909870554005,77.04029313393818
4,15755,0.2,0.2,16916,0.005819802776001238,77.85796810705638
1,12281,1.0,0.30000000000000004,21746,0.03492513401632785,76.58935636287103
5,8914,0.8,0.30000000000000004,32497,0.0004845755560356894,78.44623440039531
6,27037,0.2,0.5,35582,0.0024896525130482846,76.06175528618961
7,27001,0.1,0.30000000000000004,4472,0.051831942609435765,78.46110571639421
8,78261,1.0,0.2,4424,0.0009282794284306971,78.01623879224078
9,55499,0.0,0.6,33947,0.0256832033744137,76.00746613299428
10,84517,0.9,0.30000000000000004,9337,0.00017369840010934734,76.69190522330571
11,102573,0.4,0.4,9673,0.00015438903441085107,74.34050974973334
12,20407,1.0,0.1,16782,0.002366090555045061,77.44273193707798
13,21148,0.8,0.5,18646,0.019563280082129587,77.38660181671953
14,119560,0.4,0.1,3066,0.00010282351024922231,73.55682686350227
15,5381,0.7000000000000001,0.4,3463,0.00013238667858690614,75.66355918548801
16,6122,0.7000000000000001,0.1,3287,0.0013335422774937247,77.6958958255178
17,5141,0.7000000000000001,0.4,3646,0.00066887656984484,77.78187662390698
18,6157,0.7000000000000001,0.4,4536,0.07807567621789853,76.82799456507755
19,5456,0.7000000000000001,0.4,5676,0.08634286136298006,76.34476726410782
20,7099,0.7000000000000001,0.4,6055,0.09065992163490748,76.11554786325951
21,8383,0.6000000000000001,0.4,49051,0.08786690595742949,76.81042346622905
22,41611,0.5,0.30000000000000004,6104,0.09340763832119922,76.81404600067559
23,51040,0.5,0.2,6938,0.009736140321702948,76.47863812977471
24,48358,0.5,0.2,48687,0.0003529259409557104,78.04610270858352
25,60299,0.5,0.2,6641,0.0006192980384331801,75.87261567301438
26,48186,0.9,0.2,6431,0.0004201416192157817,77.3781499226906
27,60905,0.9,0.2,7849,0.00037808950084161137,77.65995892730368
28,73450,0.9,0.2,4486,0.0004871199603292264,78.26930534880934
29,14021,0.30000000000000004,0.2,48884,0.0003187717161585546,76.9316229845326
30,15036,0.30000000000000004,0.30000000000000004,46414,0.0015568515545478123,76.18602538812584
31,12714,0.30000000000000004,0.30000000000000004,28041,0.0002886557548300954,79.68152567247867
32,15171,0.30000000000000004,0.30000000000000004,49723,0.00024255742166749738,77.55835362362369
33,11542,0.30000000000000004,0.30000000000000004,12275,0.004371543148238999,77.00929795794899
34,9793,0.8,0.30000000000000004,12883,0.001405319113307338,77.74543116722586
35,39289,0.8,0.30000000000000004,32139,0.0046798108787368614,79.32078910982356
36,11072,0.1,0.30000000000000004,27026,0.00023432695293135305,76.81086443822197
37,10346,0.0,0.30000000000000004,25939,0.005443656498076573,79.03188257574564
38,10709,0.0,0.30000000000000004,25005,0.01225452013595068,77.97606640563203
39,9351,0.0,0.30000000000000004,24265,0.0007531604409701662,77.89773647096364
40,31045,0.0,0.30000000000000004,25728,0.010304820654201834,76.04103048688829
41,33942,0.0,0.5,25833,0.011242284698824264,77.25369140171806
42,35132,0.0,0.30000000000000004,25123,0.010879212657313434,76.70976312789098
43,33062,0.1,0.5,22809,0.0043483381044506116,77.76962064319261
44,33104,0.1,0.30000000000000004,29511,0.004666250827425388,77.67509854228067
45,18125,0.1,0.5,34055,0.006049377329674154,78.88150767620017
46,20693,0.1,0.30000000000000004,33018,0.005994518914410052,77.73902059581597
47,18797,0.1,0.30000000000000004,32716,0.005880716370631594,76.0512042601554
48,18972,0.2,0.30000000000000004,33750,0.006274826359787825,75.54672068741326
49,19472,0.2,0.4,34642,0.002566343011394074,77.32329933530518
