Wall time,Step,Value
1752409012.5555198,1104,74.99925994873047
1752409028.1071405,1109,70.2919921875
1752409034.7881687,1111,80.34703063964844
1752409067.5051227,1121,78.93347930908203
1752409081.1118014,1125,80.20311737060547
1752409102.9564414,1132,78.72709655761719
1752409109.4787464,1134,73.6200180053711
1752409149.0898597,1146,72.28872680664062
1752409165.1526096,1151,81.55957794189453
1752409168.7189684,1152,81.46200561523438
1752409206.790799,1164,80.605224609375
1752409237.5058854,1174,80.0533218383789
1752409243.7077577,1176,84.1042251586914
1752409269.8001652,1184,78.8940658569336
1752409299.2239394,1193,83.85257720947266
1752409302.3314486,1194,61.492801666259766
1752409376.0605261,1218,80.34406280517578
1752409399.3032098,1225,80.36216735839844
1752409465.8565264,1246,69.86760711669922
1752409481.5135162,1251,76.68452453613281
1752409484.4371061,1252,84.74285125732422
1752409490.082345,1254,77.91943359375
1752409499.2059205,1257,82.79094696044922
1752409511.053974,1261,78.17784881591797
1752409530.5576754,1267,80.2628402709961
1752409542.3329558,1271,85.556640625
1752409558.3681905,1276,76.70704650878906
1752409628.253746,1298,81.71407318115234
1752409652.5905771,1306,81.49040222167969
1752409702.0768025,1322,83.05669403076172
1752409711.6700695,1325,84.3675537109375
1752409772.8069973,1345,70.16605377197266
1752409821.4029837,1360,83.77192687988281
1752409834.0650318,1364,74.54984283447266
1752409867.0476599,1375,75.8620376586914
1752409869.8462775,1376,76.7506103515625
1752410000.2652347,1417,73.43791961669922
1752410066.9971125,1438,90.26166534423828
1752410070.0664985,1439,82.1824722290039
1752410127.6571648,1457,81.89038848876953
1752410130.6549735,1458,83.45818328857422
1752410181.4567626,1474,84.13233947753906
1752410187.87075,1476,86.16424560546875
1752410231.4537342,1490,85.7040786743164
1752410243.5224874,1494,88.5588150024414
1752410268.3364851,1502,87.3707275390625
1752410292.7318478,1510,78.17312622070312
1752410301.396534,1513,82.8739013671875
1752410311.2272854,1516,85.28519439697266
1752410350.3288102,1528,83.91031646728516
1752410412.5366986,1548,82.73030853271484
1752410422.6886263,1551,80.85723114013672
1752410466.5001676,1565,85.83345794677734
1752410475.4324176,1568,82.48321533203125
1752410491.5841036,1573,82.26911163330078
1752410500.8935568,1576,84.15892028808594
1752410527.9404535,1585,82.40966796875
1752410562.1276624,1596,83.10599517822266
1752410578.0202708,1601,80.829345703125
1752410584.705046,1603,77.62068939208984
1752410660.8503506,1627,82.72561645507812
1752410685.8561428,1635,86.29534912109375
1752410691.8471212,1637,83.54769134521484
1752410794.7221391,1670,81.89141082763672
1752410823.0211613,1679,87.48823547363281
1752410840.9346194,1685,79.64895629882812
1752410869.6681771,1694,84.07440948486328
1752410894.3921776,1702,80.98904418945312
1752410900.3230698,1704,82.483154296875
1752410909.5771372,1707,77.6521987915039
1752410922.147594,1711,80.68521118164062
1752410944.7119184,1718,83.03600311279297
1752411028.1538937,1745,82.8687744140625
1752411124.1513748,1775,83.915283203125
1752411130.8045967,1777,83.39969635009766
1752411167.179267,1789,85.37544250488281
1752411176.2074058,1792,82.34217834472656
1752411201.7018657,1800,82.52299499511719
1752411348.2442727,1847,81.62456512451172
1752411360.9975147,1851,82.30026245117188
1752411390.6047485,1860,82.0126953125
1752411406.3833995,1865,79.5977554321289
1752411411.7692225,1867,81.2728500366211
1752411476.1672513,1888,82.68214416503906
1752411511.0584524,1899,85.30939483642578
1752411520.258869,1902,87.88626098632812
1752411537.8218012,1908,85.40855407714844
1752411540.838451,1909,83.21070861816406
1752411586.6216037,1924,82.59683990478516
1752411625.7524288,1936,82.98921966552734
1752411638.6353624,1940,83.25053405761719
1752411654.198179,1945,81.81758117675781
1752411660.2603807,1947,81.22251892089844
1752411701.0970657,1960,83.0134506225586
1752411704.3603532,1961,83.20132446289062
1752411720.2104163,1966,81.57776641845703
1752411756.5712292,1977,80.61785888671875
1752411762.9813435,1979,82.83505249023438
1752411787.0683622,1987,83.63740539550781
1752412050.3170164,2070,79.50777435302734
1752412076.9952548,2079,84.09751892089844
1752412108.6985447,2089,79.30403900146484
1752412143.4413435,2100,87.53484344482422
1752412188.170206,2114,86.55876159667969
1752412191.3459551,2115,82.28970336914062
1752412204.3814495,2119,84.08512115478516
1752412207.2459857,2120,80.00939178466797
1752412229.656307,2127,81.19036865234375
1752412268.6452124,2139,83.70956420898438
1752412361.633471,2169,82.27153778076172
1752412441.7037745,2194,79.15200805664062
1752412487.7391152,2209,83.66648864746094
1752412507.4539707,2215,77.7585220336914
1752412583.619152,2239,83.03303527832031
1752412599.258472,2244,84.98723602294922
1752412713.671868,2281,89.4985122680664
1752412823.5687976,2316,82.38079071044922
1752412832.7422593,2319,81.14612579345703
1752412906.3194158,2342,80.8662338256836
1752412959.9394724,2359,81.62853240966797
1752413053.3865316,2389,83.9612045288086
1752413065.0320106,2393,81.45455169677734
1752413067.8675303,2394,82.08918762207031
1752413198.800909,2436,83.3268814086914
1752413213.5400758,2441,80.50434112548828
1752413254.709283,2454,82.43883514404297
1752413279.421012,2462,84.94110107421875
1752413289.1200843,2465,81.58047485351562
1752413351.335096,2485,81.77111053466797
1752413375.2536979,2493,81.92862701416016
1752413391.7397957,2498,78.69573211669922
1752413408.8053212,2503,84.11515045166016
1752413451.8177538,2517,90.84242248535156
1752413458.0315278,2519,84.58586120605469
1752413486.1731536,2528,81.29945373535156
1752413492.3690913,2530,88.26421356201172
1752413605.9638538,2566,82.64996337890625
1752413639.1074216,2577,80.11587524414062
1752413642.4631963,2578,82.22203063964844
1752413674.1936574,2588,90.580810546875
1752413709.5941055,2599,80.56892395019531
1752413731.388708,2606,84.18151092529297
1752413773.5828764,2619,80.99137115478516
1752413798.528834,2627,83.77582550048828
1752413801.8366826,2628,81.85710906982422
1752413824.5530343,2635,83.52863311767578
1752413836.8860285,2639,84.02536010742188
1752413849.423845,2643,83.41886901855469
1752413910.9746518,2662,86.8094482421875
1752413936.7004647,2670,82.20236206054688
1752413940.2076483,2671,81.1808853149414
1752413949.4262202,2674,83.99373626708984
1752413972.5770955,2681,82.47750091552734
1752413981.9204493,2684,83.68464660644531
1752413988.023144,2686,83.4211654663086
1752413997.0193563,2689,81.23653411865234
1752414009.8689892,2693,88.28575134277344
1752414038.591689,2702,86.63253021240234
1752414057.6124864,2708,80.40965270996094
1752414073.7768185,2713,80.86489868164062
1752414086.817966,2717,84.51399230957031
1752414124.0702035,2729,84.47071838378906
1752414127.4984944,2730,80.90799713134766
1752414139.9179463,2734,82.1326675415039
1752414155.4378383,2739,82.0211410522461
1752414158.9988906,2740,83.39262390136719
1752414199.790395,2753,81.04814147949219
1752414203.146355,2754,85.23654174804688
1752414205.9738166,2755,78.7441635131836
1752414219.8095796,2760,83.49720001220703
1752414235.354027,2765,84.53949737548828
1752414244.9637058,2768,82.18927001953125
1752414277.0599396,2778,86.54618835449219
1752414299.6204066,2785,87.4039535522461
1752414383.1356387,2812,81.63307189941406
1752414454.1110876,2834,80.27647399902344
1752414485.0873032,2844,83.40696716308594
1752414537.3500767,2861,83.9870376586914
1752414540.218692,2862,84.25750732421875
1752414599.7486799,2881,83.0710220336914
1752414718.0500522,2918,79.37200164794922
1752414726.823594,2921,82.8997573852539
1752414767.7451894,2934,80.31504821777344
1752414826.6874008,2952,84.52346801757812
1752414836.281904,2955,78.49007415771484
1752414857.5968697,2962,83.90245056152344
1752414866.872065,2965,85.28872680664062
1752414891.7892451,2973,80.35247039794922
1752414932.3536048,2986,89.59003448486328
1752414963.994542,2996,82.03070068359375
1752415035.9752226,3019,78.73480987548828
1752415083.8828816,3034,80.8011474609375
1752415125.6351452,3047,80.80523681640625
1752415236.2022336,3083,80.52183532714844
1752415238.988681,3084,80.1124496459961
1752415298.975887,3103,80.46461486816406
1752415301.8615673,3104,81.6875991821289
1752415305.2714782,3105,81.79154205322266
1752415336.6018581,3115,83.61965942382812
1752415348.6003153,3119,84.31299591064453
1752415351.8627274,3120,87.02156829833984
1752415354.919055,3121,80.15013122558594
1752415370.5650125,3126,82.39486694335938
1752415376.7632158,3128,81.68019104003906
1752415427.2273588,3145,82.31523895263672
1752415513.8541548,3173,83.78803253173828
1752415528.7915041,3178,82.73021697998047
1752415574.2313757,3192,81.79093170166016
1752415596.758053,3199,83.36747741699219
1752415612.2770562,3204,82.41699981689453
1752415653.1295235,3217,82.35372161865234
1752415662.0698195,3220,84.85264587402344
1752415668.0560417,3222,82.1243667602539
1752415689.7585838,3229,83.14636993408203
1752415727.4964058,3241,81.04902648925781
1752415800.7539964,3265,82.54779052734375
1752415809.9315536,3268,81.63235473632812
1752415930.0592241,3306,83.98253631591797
1752416034.0423448,3340,77.49839782714844
1752416081.1632218,3356,83.7364730834961
1752416137.5045493,3374,82.22087860107422
1752416153.64157,3379,77.46479797363281
1752416168.4508927,3384,81.64139556884766
1752416171.3680258,3385,83.79266357421875
1752416196.158086,3393,83.495849609375
1752416230.4899397,3404,84.39009857177734
1752416275.805072,3418,82.6495132446289
1752416299.9854884,3426,84.35340118408203
1752416324.7576199,3434,83.56433868408203
1752416340.859215,3439,84.30347442626953
1752416411.850214,3461,80.02599334716797
1752416433.325565,3468,81.54882049560547
1752416479.884992,3483,80.19918060302734
1752416482.881256,3484,81.38589477539062
1752416486.0288596,3485,85.21360778808594
1752416504.1987374,3491,82.58037567138672
1752416510.3476784,3493,81.21174621582031
1752416532.8174696,3500,80.96611785888672
1752416612.6990917,3526,81.28070831298828
1752416670.0086434,3544,81.62509155273438
1752416688.1223493,3550,81.74569702148438
1752416737.070621,3566,80.42474365234375
1752416746.2247055,3569,82.33819580078125
1752416768.935022,3576,82.27417755126953
1752416809.6915333,3588,80.31143951416016
1752416847.0661185,3600,82.26850891113281
1752416890.0207844,3613,83.37295532226562
1752416893.2480521,3614,80.76073455810547
1752416899.6251132,3616,81.17964172363281
1752416943.1562326,3630,85.38717651367188
1752417018.064849,3654,84.47188568115234
1752417027.5269637,3657,83.50877380371094
1752417033.7196372,3659,82.83368682861328
1752417040.318434,3661,87.91356658935547
1752417049.683273,3664,82.43172454833984
1752417061.5078063,3668,85.30113983154297
1752417070.7692592,3671,84.22989654541016
1752417129.746656,3690,80.82689666748047
1752417161.556752,3700,82.43287658691406
1752417199.5148158,3712,90.15979766845703
1752417214.8312457,3717,86.30647277832031
1752417302.2865615,3745,82.90581512451172
1752417305.5228457,3746,82.26132202148438
1752417311.2657368,3748,81.12992095947266
1752417326.4297502,3753,80.36518859863281
1752417329.4041452,3754,82.24524688720703
1752417350.5174725,3761,84.56709289550781
1752417356.6985018,3763,82.41075897216797
1752417416.8470938,3782,83.34426879882812
1752417420.076766,3783,82.81610870361328
1752417433.525218,3787,87.6376953125
1752417443.0018086,3790,82.98639678955078
1752417514.6559124,3813,87.7585678100586
1752417545.7630599,3823,82.50425720214844
1752417621.744107,3848,89.66146850585938
1752417628.119302,3850,86.32048034667969
1752417660.8226318,3860,85.2024154663086
1752417689.9208071,3869,83.21102905273438
1752417793.0453277,3902,81.9735107421875
1752417821.6068199,3911,79.26481628417969
1752417834.4531121,3915,84.5927505493164
1752417852.5044818,3921,81.8559799194336
1752417890.1578152,3933,83.07674407958984
1752417899.1393871,3936,84.4448471069336
1752417952.1421041,3953,80.46949768066406
1752417964.95512,3957,83.75376892089844
1752417993.8165953,3966,81.30058288574219
1752418022.182013,3975,87.2151107788086
1752418042.0050135,3981,83.54280090332031
1752418139.041141,4012,83.46261596679688
1752418145.645095,4014,81.45877838134766
1752418174.0627725,4023,83.57012176513672
1752418208.3948326,4034,82.3940658569336
1752418227.781735,4040,84.94627380371094
1752418249.6914515,4047,86.56599426269531
1752418363.4288533,4084,79.39373016357422
1752418440.8130486,4109,80.87733459472656
1752418459.6226292,4115,82.63692474365234
1752418477.7782705,4121,80.22148132324219
1752418486.5985594,4124,87.37895202636719
1752418556.3103487,4146,81.72478485107422
1752418587.474601,4156,83.92604064941406
1752418666.5697107,4181,83.62705993652344
1752418701.1211727,4192,81.57966613769531
1752418745.7512016,4207,83.06731414794922
1752418789.1340072,4221,82.64946746826172
1752418809.3092127,4227,83.04106140136719
1752418869.4528387,4246,83.42377471923828
1752418877.8730283,4249,84.89081573486328
1752418886.7879105,4252,80.8979263305664
1752418901.228861,4257,83.8318099975586
1752418978.699709,4281,84.8509521484375
1752419094.2148325,4318,87.35182189941406
1752419109.586163,4323,83.4178237915039
1752419124.32629,4328,83.85409545898438
1752419142.3621309,4334,80.98950958251953
1752419275.8880107,4376,83.18190002441406
1752419285.1281435,4379,83.2020492553711
1752419335.789968,4395,81.88298797607422
1752419360.5046568,4403,83.77619171142578
1752419371.634639,4407,80.94550323486328
1752419417.4084678,4422,86.53852081298828
1752419423.9933023,4424,82.92636108398438
1752419458.919377,4435,85.83341217041016
1752419485.013809,4443,84.53108978271484
1752419519.6497366,4454,86.32117462158203
1752419558.3198326,4466,81.75453186035156
1752419631.4681513,4489,79.95136260986328
1752419649.9710715,4495,84.70272064208984
1752419746.3397474,4525,84.1603012084961
1752419778.1129286,4535,81.59983825683594
1752419791.229669,4539,82.04376983642578
1752419869.5746017,4564,82.48497772216797
1752419881.0474174,4568,82.39398956298828
1752419899.1386926,4574,84.40036010742188
1752419923.040122,4582,80.27078247070312
1752419998.942001,4606,83.67286682128906
1752420008.1528728,4609,87.17806243896484
1752420017.2651956,4612,83.25890350341797
1752420134.748073,4649,81.75061798095703
1752420149.8047874,4654,82.5311508178711
1752420161.6629744,4658,83.40303039550781
1752420164.5224433,4659,81.7815933227539
1752420173.9422543,4662,81.56134033203125
1752420189.3882294,4667,82.54026794433594
1752420224.3816223,4678,83.71941375732422
1752420249.677283,4686,85.16197967529297
1752420261.5786932,4690,80.80854797363281
1752420268.1452417,4692,86.43841552734375
1752420286.7763867,4698,81.61458587646484
1752420312.062099,4706,80.84546661376953
1752420315.1146274,4707,82.00760650634766
1752420333.4499803,4713,83.56810760498047
1752420342.9077473,4716,85.93236541748047
1752420388.9324608,4730,79.78856658935547
1752420410.9162486,4737,81.86357879638672
1752420479.2834177,4759,86.31117248535156
1752420502.0324273,4766,83.17776489257812
1752420520.4634523,4772,85.59469604492188
1752420532.723599,4776,83.00692749023438
1752420536.0014815,4777,84.4201431274414
1752420622.0177934,4804,83.26569366455078
1752420631.8853645,4807,81.44720458984375
1752420640.500036,4810,84.20492553710938
1752420652.179516,4814,83.05982971191406
1752420701.8973606,4830,85.91905212402344
1752420708.6128945,4832,84.25626373291016
1752420714.9124258,4834,80.47895050048828
1752420717.6492581,4835,82.60620880126953
1752420720.900387,4836,82.36759185791016
1752420746.548845,4844,82.96189880371094
1752420867.3564274,4882,82.3296890258789
1752420907.6183481,4895,82.7917251586914
1752420954.3763967,4910,81.52244567871094
1752421015.037457,4929,82.99433898925781
1752421027.2987518,4933,81.94840240478516
1752421048.9134054,4940,81.27503967285156
1752421060.1452668,4944,81.3208999633789
1752421076.1037545,4949,82.92162322998047
1752421171.6111593,4980,83.26036834716797
1752421203.7459667,4990,82.61742401123047
1752421206.826434,4991,83.76750183105469
1752421307.595954,5023,85.1509017944336
1752421383.9740772,5047,80.51815032958984
1752421427.1890924,5061,83.87455749511719
1752421441.951772,5066,80.6803207397461
1752421483.4955056,5079,79.89068603515625
1752421486.7141514,5080,81.88975524902344
1752421512.0510283,5088,81.90151977539062
1752421518.466491,5090,85.39930725097656
1752421534.2434711,5095,87.04232788085938
1752421651.7121332,5132,77.84928894042969
1752421664.069873,5136,86.22295379638672
1752421676.3850448,5140,87.2817153930664
1752421710.1720533,5151,89.98365020751953
1752421713.250485,5152,82.40765380859375
1752421720.0846934,5154,80.82777404785156
1752421723.7578046,5155,83.3944091796875
1752421823.3738527,5187,82.61540985107422
1752421858.2278287,5198,90.4778823852539
1752421864.4535031,5200,81.79395294189453
1752421880.5880592,5205,82.85558319091797
1752421886.491814,5207,78.14417266845703
1752421902.2743511,5212,85.33026885986328
1752421921.4826877,5218,81.12684631347656
1752421944.2883945,5225,79.79234313964844
1752421984.175031,5238,85.32572174072266
1752422032.9257836,5253,85.79933166503906
1752422048.6281137,5258,88.68336486816406
1752422061.3669617,5262,83.89983367919922
1752422069.9982705,5265,84.283203125
1752422136.6717782,5286,83.80828094482422
1752422165.4937513,5295,82.59574890136719
1752422238.6418343,5318,86.24203491210938
1752422241.3763924,5319,82.36436462402344
1752422250.728869,5322,81.54927062988281
1752422257.009424,5324,82.23957824707031
1752422269.4440634,5328,85.20484161376953
1752422288.2746255,5334,87.01805877685547
1752422374.4073508,5362,83.43817901611328
1752422399.8014455,5370,81.90404510498047
1752422471.232628,5393,81.64009857177734
1752422499.3175583,5402,82.34337615966797
1752422502.7320998,5403,80.8248291015625
1752422546.8283608,5417,83.83577728271484
1752422567.6294305,5424,82.640869140625
1752422631.0732498,5445,80.70563507080078
1752422654.6084256,5452,81.50137329101562
1752422661.1528485,5454,84.46983337402344
1752422671.2399263,5457,82.29301452636719
1752422677.5809052,5459,78.6861572265625
1752422818.2572393,5504,84.52224731445312
1752422833.0543454,5509,83.3255615234375
1752422835.931687,5510,90.75071716308594
1752422857.8726988,5517,85.11726379394531
1752422870.3929772,5521,84.30508422851562
1752422877.2991064,5523,82.3937759399414
1752422946.8953724,5545,79.02063751220703
1752423015.3577135,5567,82.4505844116211
1752423131.897767,5604,85.82206726074219
1752423255.5418038,5643,81.70111846923828
1752423288.1927645,5653,82.54011535644531
1752423332.5232503,5667,82.94806671142578
1752423392.9014497,5687,82.81448364257812
1752423506.5836365,5723,79.96470642089844
1752423529.6732256,5730,83.73258972167969
1752423561.2746289,5740,76.8236083984375
1752423599.1342394,5752,83.04499053955078
1752423608.6434555,5755,88.99333953857422
1752423614.9993215,5757,83.05453491210938
1752423618.3601785,5758,80.22191619873047
1752423662.7514381,5772,81.92766571044922
1752423689.9126866,5781,84.32107543945312
1752423715.5939062,5789,82.21047973632812
1752423851.4964182,5832,82.81979370117188
1752423958.1561475,5866,83.21236419677734
1752423998.9856992,5879,79.9836654663086
1752424002.2376187,5880,82.8402328491211
1752424008.6059973,5882,85.38624572753906
1752424217.746139,5948,81.27973937988281
1752424233.248119,5953,81.17504119873047
1752424242.2156074,5956,81.87010192871094
1752424265.2543237,5964,82.3379898071289
1752424319.286674,5981,83.39643859863281
1752424347.7383888,5990,82.6600341796875
1752424369.6041899,5997,78.24559020996094
1752424388.1258144,6003,84.52880096435547
1752424407.3309019,6009,81.55393981933594
1752424410.599357,6010,86.813232421875
1752424520.0356624,6045,81.2100830078125
1752424544.900954,6053,80.87625885009766
1752424616.3288136,6076,87.63434600830078
1752424622.7466738,6078,82.33159637451172
1752424626.2426121,6079,81.84521484375
1752424715.499157,6107,88.94839477539062
1752424728.101906,6111,82.23379516601562
1752424734.559752,6113,82.70219421386719
1752424797.4959579,6133,83.32719421386719
1752424813.0623972,6138,83.5958480834961
1752424819.911212,6140,85.86296081542969
1752424826.684273,6142,80.75604248046875
1752424906.488452,6168,83.77589416503906
1752425021.4787924,6205,82.32601928710938
1752425040.5525148,6211,80.44215393066406
1752425073.8583426,6221,84.39439392089844
1752425086.0024984,6225,83.64462280273438
1752425099.3458784,6229,83.7291030883789
1752425120.4861474,6236,79.05191040039062
1752425141.1175652,6243,82.04906463623047
1752425165.8394372,6251,81.07002258300781
1752425254.211012,6279,88.96316528320312
1752425260.2757123,6281,83.55410766601562
1752425281.1239135,6288,81.74781799316406
1752425306.2504036,6296,84.75955200195312
1752425309.5679638,6297,82.02417755126953
1752425319.2768626,6300,81.89035034179688
1752425363.4485197,6314,91.32566833496094
1752425406.9475794,6328,79.13243103027344
1752425420.2455091,6332,80.95726776123047
1752425426.4684567,6334,80.97400665283203
1752425468.3914192,6347,83.12480163574219
1752425502.1109607,6358,85.9559326171875
1752425504.9687357,6359,83.17633819580078
1752425519.253228,6364,82.23035430908203
1752425525.3661468,6366,79.62166595458984
1752425534.5134563,6369,81.20745086669922
1752425650.4319968,6406,83.28144073486328
1752425707.005334,6424,84.89356994628906
1752425766.4696662,6443,81.99851989746094
1752425784.6916888,6449,79.4295654296875
1752425816.7744784,6459,83.91431427001953
1752425860.3960106,6473,81.841552734375
1752425916.659336,6491,87.20903778076172
1752425926.175281,6494,84.56128692626953
1752425928.8740625,6495,82.72234344482422
1752426033.028156,6528,80.14903259277344
1752426042.6334064,6531,83.73236083984375
1752426071.9136696,6540,86.02699279785156
1752426091.0902352,6546,86.4368896484375
1752426106.353745,6551,83.50707244873047
1752426109.5019143,6552,81.17611694335938
1752426147.7645307,6564,81.54263305664062
1752426163.81511,6569,84.0613021850586
1752426212.8906746,6585,83.05558776855469
1752426228.5830927,6590,81.25271606445312
1752426244.5254433,6595,81.10626983642578
1752426257.8670309,6599,84.51024627685547
1752426306.5910563,6615,80.28904724121094
1752426350.0494554,6629,82.47703552246094
1752426412.4719353,6649,79.53958129882812
1752426450.398487,6661,80.51045989990234
1752426488.9510303,6673,82.03608703613281
1752426597.0097473,6708,82.5287857055664
1752426618.745307,6715,83.50945281982422
1752426634.5201478,6720,81.84266662597656
1752426640.706141,6722,81.85194396972656
1752426647.120475,6724,80.43439483642578
1752426666.6804416,6730,89.7216567993164
1752426679.0383627,6734,85.36602783203125
1752426728.9870205,6750,83.2780532836914
1752426764.2111142,6761,81.20240020751953
1752426770.5143828,6763,82.31671905517578
1752426811.6379888,6776,80.11762237548828
1752426839.457868,6785,87.18486022949219
1752426893.6867585,6802,82.48748016357422
1752426951.9932451,6821,83.35031127929688
1752426984.1035788,6831,82.91548156738281
1752427002.88711,6837,83.17090606689453
1752427018.2100053,6842,78.71595764160156
1752427024.694686,6844,83.94525146484375
1752427042.6269054,6850,82.83506774902344
1752427068.4764562,6859,80.1462173461914
1752427118.6042135,6875,84.48340606689453
1752427238.0748792,6914,82.00276184082031
1752427244.5283108,6916,86.91828918457031
1752427253.7284083,6919,82.902587890625
1752427288.8794158,6930,90.01053619384766
1752427310.1208453,6937,80.58662414550781
1752427377.0809999,6959,80.25015258789062
1752427428.1455698,6975,83.73573303222656
1752427478.2814424,6991,82.90946197509766
1752427494.707493,6996,81.90291595458984
1752427501.0673115,6998,82.47795867919922
1752427511.06388,7001,86.84020233154297
1752427544.8163586,7012,79.37335205078125
1752427563.4781225,7018,80.45440673828125
1752427595.0577977,7028,83.50328063964844
1752427598.3155591,7029,83.62696075439453
1752427646.3608081,7044,85.73219299316406
1752427675.4887822,7053,79.14949035644531
1752427678.4068434,7054,82.75474548339844
1752427776.133241,7087,81.82748413085938
1752427847.5787277,7110,85.62081909179688
1752427867.8981328,7117,82.42311096191406
1752427877.5133374,7120,82.3991928100586
1752427895.771966,7126,84.94419860839844
1752428017.1770606,7164,82.06885528564453
1752428058.8964918,7177,84.84535217285156
1752428062.0038195,7178,82.5243148803711
1752428068.44894,7180,83.0573959350586
1752428085.7294896,7186,81.18529510498047
1752428094.2321644,7189,83.0737075805664
1752428151.5176623,7207,80.44194030761719
1752428209.2157886,7225,82.15828704833984
1752428283.9016566,7249,83.27615356445312
1752428297.1465442,7253,81.60844421386719
1752428336.1793122,7265,81.84866333007812
1752428364.1052384,7274,82.00482940673828
1752428423.0199325,7293,82.79827117919922
1752428451.978738,7302,80.24957275390625
1752428469.9053445,7308,82.33688354492188
1752428551.7605088,7334,78.91702270507812
1752428564.470648,7338,82.39676666259766
1752428571.1088157,7340,85.65409851074219
1752428608.888679,7353,83.5895767211914
1752428624.134635,7358,81.42327117919922
1752428639.298394,7363,82.81584930419922
