Wall time,Step,Value
1752405474.192196,5,0.9256290793418884
1752405519.1985137,19,0.8530884385108948
1752405590.6930666,41,0.9275121688842773
1752405612.9258366,48,0.9740850925445557
1752405658.8179166,63,0.990437388420105
1752405662.0675771,64,0.9891881346702576
1752405688.2100077,72,0.9875423908233643
1752405707.7056704,78,1.0036391019821167
1752405723.9433818,83,0.9526183009147644
1752405746.3676882,90,1.009447455406189
1752405792.6301742,104,0.983860433101654
1752405804.7552786,108,1.0198520421981812
1752405850.5739865,122,0.862026572227478
1752405872.512676,129,0.896787166595459
1752405878.9892478,131,0.8892297744750977
1752405963.909738,158,1.0196106433868408
1752405973.8839855,161,0.9887736439704895
1752405980.139971,163,1.0426005125045776
1752405986.184323,165,1.0757759809494019
1752406012.1705956,173,1.1012675762176514
1752406074.438193,192,1.0864191055297852
1752406112.9701107,204,0.9853144288063049
1752406118.798579,206,1.018333077430725
1752406195.8383505,230,0.9501010775566101
1752406244.3227096,245,0.8529238104820251
1752406247.312088,246,0.8678199648857117
1752406293.8423991,260,0.7116397619247437
1752406333.966024,272,0.8010924458503723
1752406343.479349,275,0.8731422424316406
1752406369.4635413,283,0.9881953001022339
1752406378.776249,286,1.003129482269287
1752406407.8538678,296,1.0465165376663208
1752406477.3430355,317,1.178837776184082
1752406487.5079048,320,1.149329662322998
1752406497.089626,323,1.156297206878662
1752406571.7742016,347,1.1642036437988281
1752406611.5091233,359,0.9859973192214966
1752406631.5597417,365,0.93009352684021
1752406637.5135345,367,0.9175875186920166
1752406676.515527,379,0.9597530364990234
1752406702.738842,387,0.9471373558044434
1752406715.6989589,391,1.025990605354309
1752406755.813018,403,1.0432019233703613
1752406795.9008617,416,1.0370184183120728
1752406819.4840004,423,1.0576732158660889
1752406864.7250295,437,1.0711777210235596
1752406868.1193087,438,1.093739628791809
1752406874.52438,440,1.1402710676193237
1752406895.8027086,447,1.1903516054153442
1752406941.2746646,462,1.2446621656417847
1752406954.8908353,466,1.2409257888793945
1752406986.6557617,476,1.2161742448806763
1752407002.6703486,481,1.17617928981781
1752407006.0605998,482,1.2093427181243896
1752407024.9923742,488,1.1438628435134888
1752407099.6202488,511,1.3150806427001953
1752407105.7767057,513,1.2247090339660645
1752407109.012925,514,1.1869455575942993
1752407122.1584318,518,1.257337212562561
1752407173.1278322,534,0.9726240634918213
1752407188.0339003,539,0.9128544926643372
1752407194.743544,541,0.9830307960510254
1752407235.203799,553,1.1965042352676392
1752407249.2107456,557,1.1936159133911133
1752407268.2985752,563,1.2958531379699707
1752407359.3755455,591,1.5162737369537354
1752407372.0913258,595,1.5655354261398315
1752407378.6695433,597,1.4935498237609863
1752407481.5433514,629,1.1149603128433228
1752407485.2045972,630,1.0865297317504883
1752407510.7891555,638,1.049796223640442
1752407529.8436959,644,1.0052382946014404
1752407532.7476633,645,0.9937223792076111
1752407576.196181,659,0.8397955894470215
1752407606.109187,668,0.850537121295929
1752407632.295809,676,1.0161381959915161
1752407694.7863955,695,1.2650941610336304
1752407784.924474,722,1.3691705465316772
1752407797.827164,726,1.3362756967544556
1752407858.5251148,745,1.330568790435791
1752407924.1179254,765,0.9066693782806396
1752407958.2038157,776,0.8534018397331238
1752407961.324968,777,0.8622500896453857
1752407980.931367,783,0.9507160186767578
1752407999.7094443,789,1.1641777753829956
1752408051.2237027,805,1.4075790643692017
1752408054.1014962,806,1.4833377599716187
1752408059.8727105,808,1.4434411525726318
1752408096.0285296,820,1.4644520282745361
1752408138.4160326,833,1.5076029300689697
1752408218.7082486,858,1.3710219860076904
1752408248.0074584,867,1.3615392446517944
1752408264.706829,872,1.3890184164047241
1752408314.0367746,887,1.347731351852417
1752408348.177532,898,1.3064225912094116
1752408361.6543412,902,1.3871040344238281
1752408455.8839173,931,0.9757865071296692
1752408494.7847824,943,1.0531442165374756
1752408517.4047794,950,1.0825272798538208
1752408678.8466995,1000,0.9556021690368652
1752408688.3134294,1003,0.9779802560806274
1752408694.3001993,1005,0.961513876914978
1752408728.7754142,1016,1.0910615921020508
1752408751.2285762,1023,1.0942959785461426
1752408763.9347458,1027,1.0863275527954102
1752408770.493684,1029,1.0562752485275269
1752408799.6543934,1038,1.0450551509857178
1752408860.300616,1057,0.9791558980941772
1752408907.0888145,1071,1.0789778232574463
1752408910.055697,1072,1.0738985538482666
1752408916.75375,1074,1.0768048763275146
1752408929.5552504,1078,1.0986828804016113
1752408958.6217375,1087,1.2352678775787354
1752408996.7325826,1099,1.2914029359817505
1752409009.1831007,1103,1.3511228561401367
1752409015.7088697,1105,1.3919085264205933
1752409031.4216626,1110,1.326703667640686
1752409037.791661,1112,1.2894343137741089
1752409070.9110937,1122,1.0564250946044922
1752409084.513823,1126,0.9901111125946045
1752409106.2306278,1133,0.9454513788223267
1752409112.9791172,1135,1.0132791996002197
1752409152.6009293,1147,0.9239701628684998
1752409168.718982,1152,1.029398798942566
1752409171.9966626,1153,1.0314445495605469
1752409209.6421068,1165,1.0771493911743164
1752409240.7599878,1175,1.2154313325881958
1752409246.9208345,1177,1.2470403909683228
1752409273.327028,1185,1.2784252166748047
1752409302.3314764,1194,1.3251415491104126
1752409305.5756848,1195,1.2811087369918823
1752409379.4188411,1219,1.3797352313995361
1752409402.6221821,1226,1.4072349071502686
1752409468.8597004,1247,1.2043296098709106
1752409484.4371192,1252,1.1459637880325317
1752409487.2585125,1253,1.1064295768737793
1752409493.2501323,1255,1.2005444765090942
1752409502.116468,1258,1.1125038862228394
1752409514.3443499,1262,1.0905581712722778
1752409533.4198487,1268,1.1326431035995483
1752409545.5472577,1272,1.16640043258667
1752409561.4784446,1277,1.227549433708191
1752409631.105845,1299,1.3052617311477661
1752409655.7833517,1307,1.3027703762054443
1752409705.278292,1323,1.5029617547988892
1752409714.812074,1326,1.5218255519866943
1752409776.0310855,1346,1.5110454559326172
1752409824.397909,1361,1.1988650560379028
1752409837.4267232,1365,1.113135576248169
1752409869.8462903,1376,0.8452478051185608
1752409872.6619275,1377,0.8211922645568848
1752410003.4032285,1418,1.3490989208221436
1752410070.0665119,1439,1.2814737558364868
1752410072.8067276,1440,1.3156543970108032
1752410130.6549876,1458,1.4434128999710083
1752410133.641309,1459,1.4155155420303345
1752410184.41365,1475,1.4978015422821045
1752410191.0897756,1477,1.4966822862625122
1752410234.563592,1491,1.5242035388946533
1752410246.8084257,1495,1.4833508729934692
1752410271.0868351,1503,1.4773201942443848
1752410295.4492311,1511,1.5485836267471313
1752410304.6912513,1514,1.5301162004470825
1752410314.7802978,1517,1.5481681823730469
1752410353.7198062,1529,1.3787719011306763
1752410415.7340882,1549,1.5709179639816284
1752410426.2307098,1552,1.4511440992355347
1752410469.2657785,1566,1.3424440622329712
1752410478.8501916,1569,1.3181090354919434
1752410494.8682194,1574,1.2719037532806396
1752410504.1198585,1577,1.2477953433990479
1752410530.9539342,1586,1.2989016771316528
1752410565.061665,1597,1.3671603202819824
1752410581.240595,1602,1.4181894063949585
1752410587.8626928,1604,1.4060312509536743
1752410664.0724814,1628,1.3419924974441528
1752410688.6868346,1636,1.4633089303970337
1752410695.2874286,1638,1.4520416259765625
1752410797.713819,1671,1.4481348991394043
1752410825.8429708,1680,1.4023869037628174
1752410844.4118497,1686,1.3746693134307861
1752410872.7761912,1695,1.4585477113723755
1752410897.5896301,1703,1.39895761013031
1752410903.0952196,1705,1.3800262212753296
1752410912.713706,1708,1.3771377801895142
1752410925.3234603,1712,1.460361123085022
1752410948.1266448,1719,1.4474310874938965
1752411031.1640007,1746,1.4854599237442017
1752411127.36977,1776,1.3550301790237427
1752411134.1650648,1778,1.395035982131958
1752411170.4795187,1790,1.3600852489471436
1752411179.0528655,1793,1.3718196153640747
1752411204.9796822,1801,1.5066397190093994
1752411351.2890427,1848,1.5500081777572632
1752411364.2385027,1852,1.5569477081298828
1752411393.8899348,1861,1.5345667600631714
1752411409.0536253,1866,1.5004189014434814
1752411414.593178,1868,1.549660086631775
1752411479.519987,1889,1.5169892311096191
1752411513.726843,1900,1.573243260383606
1752411523.3603399,1903,1.6085169315338135
1752411540.8384647,1909,1.485230565071106
1752411543.9007206,1910,1.530069351196289
1752411590.001782,1925,1.5435457229614258
1752411629.1997476,1937,1.513964056968689
1752411641.572065,1941,1.4999432563781738
1752411657.290104,1946,1.445508360862732
1752411663.247444,1948,1.41812002658844
1752411704.3603666,1961,1.5110361576080322
1752411707.853515,1962,1.520139217376709
1752411723.6893816,1967,1.4987404346466064
1752411759.7278292,1978,1.4812915325164795
1752411766.12963,1980,1.4539614915847778
1752411790.0038574,1988,1.4108326435089111
1752412053.3330884,2071,1.3107455968856812
1752412079.928087,2080,1.3585875034332275
1752412111.9340463,2090,1.3681234121322632
1752412146.838636,2101,1.4083224534988403
1752412191.3459697,2115,1.3678617477416992
1752412194.4306242,2116,1.401149868965149
1752412207.2459989,2120,1.4471975564956665
1752412210.0381923,2121,1.4802199602127075
1752412232.532358,2128,1.4100184440612793
1752412271.9327238,2140,1.4316415786743164
1752412364.6755106,2170,1.5127664804458618
1752412444.5479712,2195,1.4886678457260132
1752412490.7504525,2210,1.4375696182250977
1752412510.9266627,2216,1.3980286121368408
1752412586.5958097,2240,1.3834342956542969
1752412602.4015756,2245,1.4363452196121216
1752412716.8022099,2282,1.2522757053375244
1752412826.4752066,2317,1.4195265769958496
1752412836.147039,2320,1.4410322904586792
1752412909.4322617,2343,1.3573647737503052
1752412963.1781101,2360,1.337911605834961
1752413056.3603563,2390,1.3965976238250732
1752413067.8675437,2394,1.38218355178833
1752413070.8843334,2395,1.3665324449539185
1752413201.9799645,2437,1.3833558559417725
1752413216.4794905,2442,1.297713041305542
1752413257.9935186,2455,1.3280545473098755
1752413282.611462,2463,1.4233105182647705
1752413292.3901496,2466,1.360763430595398
1752413354.555602,2486,1.437615156173706
1752413378.3382018,2494,1.4473695755004883
1752413395.3277106,2499,1.490470051765442
1752413412.2093165,2504,1.421486258506775
1752413454.742078,2518,1.510474681854248
1752413460.9022443,2520,1.4433094263076782
1752413489.3104231,2529,1.4649337530136108
1752413495.5100238,2531,1.3795727491378784
1752413609.0493436,2567,1.4613721370697021
1752413642.4632096,2578,1.3757919073104858
1752413645.5818076,2579,1.3346364498138428
1752413677.3769534,2589,1.4286236763000488
1752413713.0716684,2600,1.3968490362167358
1752413734.42114,2607,1.3647773265838623
1752413776.9692895,2620,1.3888297080993652
1752413801.8366964,2628,1.393272876739502
1752413805.143849,2629,1.365481972694397
1752413827.90521,2636,1.3599069118499756
1752413839.7832024,2640,1.3040804862976074
1752413852.246232,2644,1.420747995376587
1752413914.4425814,2663,1.4440542459487915
1752413940.2076619,2671,1.3551154136657715
1752413943.3938825,2672,1.3780328035354614
1752413952.750215,2675,1.4454269409179688
1752413975.580244,2682,1.4094704389572144
1752413985.012771,2685,1.408699631690979
1752413990.9636803,2687,1.3773047924041748
1752414000.0651877,2690,1.477270483970642
1752414012.7050202,2694,1.4765417575836182
1752414041.9375448,2703,1.513513207435608
1752414060.7412505,2709,1.5266127586364746
1752414076.8949351,2714,1.4841394424438477
1752414090.210898,2718,1.475435495376587
1752414127.498508,2730,1.5361238718032837
1752414130.5921183,2731,1.5336847305297852
1752414143.071181,2735,1.4825025796890259
1752414158.9989042,2740,1.4198644161224365
1752414162.1474905,2741,1.3625035285949707
1752414203.146369,2754,1.428414225578308
1752414205.9738297,2755,1.4073090553283691
1752414208.551303,2756,1.4321461915969849
1752414222.7197595,2761,1.3975447416305542
1752414238.5709827,2766,1.4117422103881836
1752414247.9033847,2769,1.4255625009536743
1752414279.931272,2779,1.383281946182251
1752414302.8426743,2786,1.4007219076156616
1752414386.2111921,2813,1.4817514419555664
1752414457.3689418,2835,1.3426635265350342
1752414487.9234107,2845,1.3528176546096802
1752414540.2187066,2862,1.4158387184143066
1752414543.371214,2863,1.4460562467575073
1752414602.8372192,2882,1.3598899841308594
1752414721.0679805,2919,1.4453965425491333
1752414730.142937,2922,1.5427266359329224
1752414771.028485,2935,1.4050322771072388
1752414829.867844,2953,1.4067952632904053
1752414839.4548934,2956,1.4360954761505127
1752414860.52997,2963,1.4901580810546875
1752414869.8579955,2966,1.4645311832427979
1752414894.693178,2974,1.4872243404388428
1752414935.0876288,2987,1.4415415525436401
1752414967.3893476,2997,1.3573246002197266
1752415039.0583293,3020,1.4279563426971436
1752415087.710838,3035,1.3709728717803955
1752415128.6321778,3048,1.3551654815673828
1752415238.9886947,3084,1.3739458322525024
1752415242.0476003,3085,1.410122275352478
1752415301.8615804,3104,1.3628804683685303
1752415305.2714922,3105,1.3943761587142944
1752415308.35477,3106,1.3684760332107544
1752415339.4247713,3116,1.3431411981582642
1752415351.862746,3120,1.432172179222107
1752415354.9190695,3121,1.374363899230957
1752415358.4659264,3122,1.4727846384048462
1752415373.5311542,3127,1.4496222734451294
1752415379.5912712,3129,1.4566259384155273
1752415430.3974588,3146,1.4340697526931763
1752415516.929974,3174,1.472618579864502
1752415531.9095473,3179,1.50942862033844
1752415577.423867,3193,1.3890846967697144
1752415599.9149077,3200,1.43137526512146
1752415615.7583098,3205,1.4022928476333618
1752415655.9430935,3218,1.439794659614563
1752415664.8280578,3221,1.4128648042678833
1752415671.1743205,3223,1.4360296726226807
1752415693.2743862,3230,1.4949549436569214
1752415730.7826812,3242,1.4766149520874023
1752415803.8781803,3266,1.4430896043777466
1752415812.9780052,3269,1.418314814567566
1752415932.9284456,3307,1.3972445726394653
1752416037.4504066,3341,1.463875412940979
1752416084.2176661,3357,1.4226484298706055
1752416140.6975706,3375,1.4605923891067505
1752416156.750468,3380,1.4024386405944824
1752416171.3680398,3385,1.5005815029144287
1752416174.4031513,3386,1.4691846370697021
1752416199.2482853,3394,1.4752423763275146
1752416233.6170793,3405,1.3991185426712036
1752416278.706753,3419,1.4532307386398315
1752416303.040292,3427,1.4587818384170532
1752416328.1060042,3435,1.465826153755188
1752416344.2177,3440,1.4796204566955566
1752416415.1364002,3462,1.3970659971237183
1752416436.2872107,3469,1.3246532678604126
1752416482.8812702,3484,1.425297498703003
1752416486.0288732,3485,1.4855592250823975
1752416489.2897449,3486,1.4845141172409058
1752416507.2668424,3492,1.374000906944275
1752416513.407067,3494,1.4914580583572388
1752416535.6446695,3501,1.4209266901016235
1752416616.256177,3527,1.4364938735961914
1752416673.0248127,3545,1.407707929611206
1752416691.0203621,3551,1.426403284072876
1752416740.1585648,3567,1.408003568649292
1752416749.7906656,3570,1.3746209144592285
1752416772.3743222,3577,1.4420994520187378
1752416813.0133398,3589,1.4138853549957275
1752416850.6580255,3601,1.3860938549041748
1752416893.2480652,3614,1.3729445934295654
1752416896.6666043,3615,1.3670803308486938
1752416903.4243484,3617,1.3759119510650635
1752416946.3609576,3631,1.3777638673782349
1752417021.541506,3655,1.4825997352600098
1752417030.74766,3658,1.3696675300598145
1752417037.140261,3660,1.4477248191833496
1752417043.3860943,3662,1.467503547668457
1752417052.8776376,3665,1.4513033628463745
1752417064.4767992,3669,1.5083948373794556
1752417073.9844062,3672,1.5132344961166382
1752417132.6172075,3691,1.453775405883789
1752417164.7379723,3701,1.3591769933700562
1752417202.251441,3713,1.3996144533157349
1752417217.8747072,3718,1.3952449560165405
