trial,seed,configuration,manual_rebalancing,incentive_rebalancing,fleet_size,mean_satisfied_ratio,mean_rebalanced_vehicles_manually,mean_rebalanced_vehicles_incentives,max_satisfied_ratio,min_satisfied_ratio,mean_gini_index
7,87498,HRL_Manual_Only_1200,True,False,1200,0.895099505839223,7.245,0.0,1.0,0.4056782334384858,0.27356682416953043
7,87498,HRL_Incentive_Only_1200,False,True,1200,0.5845985455741999,0.0,56.15,1.0,0.232807570977918,0.6445403636884308
8,44131,HRL_Both_Enabled_900,True,True,900,0.5924301005612851,3.3425,54.7675,1.0,0.216403785488959,0.6242005918289424
8,44131,HRL_Manual_Only_900,True,False,900,0.8345709839463363,7.4575,0.0,1.0,0.29779179810725553,0.29495721649484535
8,44131,HRL_Incentive_Only_900,False,True,900,0.519849925840943,0.0,56.06,0.9090909090909091,0.15394321766561514,0.7010312905689194
8,44131,HRL_Both_Enabled_600,True,True,600,0.45564341773170497,4.9225,53.725,1.0,0.17350157728706625,0.6785872279495991
8,44131,HRL_Manual_Only_600,True,False,600,0.7579557864834919,8.4425,0.0,1.0,0.2220820189274448,0.33967568728522346
8,44131,HRL_Incentive_Only_600,False,True,600,0.48904412652649026,0.0,54.665,0.8666666666666667,0.13375394321766562,0.6920040091638032
8,44131,HRL_Both_Enabled_1200,True,True,1200,0.6222088998525444,3.605,56.41,1.0,0.23533123028391167,0.5889296534937
8,44131,HRL_Manual_Only_1200,True,False,1200,0.8927682843009985,6.8725,0.0,1.0,0.3968454258675079,0.2881801975945018
8,44131,HRL_Incentive_Only_1200,False,True,1200,0.5778690267977873,0.0,55.725,0.9473684210526315,0.22839116719242902,0.6519109679266897
9,60263,HRL_Both_Enabled_900,True,True,900,0.5869691759802215,3.24,55.7925,1.0,0.22145110410094637,0.6416426498663611
9,60263,HRL_Manual_Only_900,True,False,900,0.8387930922365195,7.5375,0.0,1.0,0.31545741324921134,0.2979555364642994
9,60263,HRL_Incentive_Only_900,False,True,900,0.544508265632652,0.0,55.76,1.0,0.16277602523659307,0.6805060328369607
9,60263,HRL_Both_Enabled_600,True,True,600,0.457831185066444,5.29,53.7125,1.0,0.15962145110410095,0.6935042382588776
9,60263,HRL_Manual_Only_600,True,False,600,0.7434345683458383,7.47,0.0,1.0,0.21261829652996844,0.3422492268041238
9,60263,HRL_Incentive_Only_600,False,True,600,0.5040598979202666,0.0,54.165,1.0,0.138801261829653,0.6883860252004584
9,60263,HRL_Both_Enabled_1200,True,True,1200,0.6549191595937812,5.4675,55.015,1.0,0.27949526813880127,0.5712656500572739
9,60263,HRL_Manual_Only_1200,True,False,1200,0.8908069926157512,7.1875,0.0,1.0,0.3911671924290221,0.27838798682703325
9,60263,HRL_Incentive_Only_1200,False,True,1200,0.5664380941182265,0.0,55.8375,0.9473684210526315,0.21198738170347003,0.6819815148911801
10,16023,HRL_Both_Enabled_900,True,True,900,0.5717748572713177,4.2325,55.125,1.0,0.22145110410094637,0.6198557655593738
10,16023,HRL_Manual_Only_900,True,False,900,0.837328360033676,7.215,0.0,1.0,0.305993690851735,0.297607369224895
10,16023,HRL_Incentive_Only_900,False,True,900,0.5413663725768627,0.0,55.7075,1.0,0.17917981072555206,0.6873182321496754
10,16023,HRL_Both_Enabled_600,True,True,600,0.47513820738496443,5.28,54.455,1.0,0.16151419558359623,0.6604682130584194
10,16023,HRL_Manual_Only_600,True,False,600,0.7083229716324126,5.3125,0.0,1.0,0.22018927444794953,0.37870701603665524
10,16023,HRL_Incentive_Only_600,False,True,600,0.49530034803534945,0.0,54.26,0.8245614035087719,0.13564668769716087,0.6958621993127149
10,16023,HRL_Both_Enabled_1200,True,True,1200,0.6434174112949985,4.7775,56.0575,1.0,0.25425867507886435,0.5844783075601376
10,16023,HRL_Manual_Only_1200,True,False,1200,0.8858811442955106,6.8875,0.0,1.0,0.3917981072555205,0.2898010882016037
10,16023,HRL_Incentive_Only_1200,False,True,1200,0.5709421426721495,0.0,56.005,1.0,0.22839116719242902,0.672998482245132
11,41090,HRL_Both_Enabled_900,True,True,900,0.5990281733417606,3.43,55.43,1.0,0.22965299684542587,0.6030362161130203
11,41090,HRL_Manual_Only_900,True,False,900,0.840389648034713,7.76,0.0,1.0,0.30157728706624604,0.29028988163421154
11,41090,HRL_Incentive_Only_900,False,True,900,0.5423648181049415,0.0,55.74,0.85,0.16129032258064516,0.6819898625429553
11,41090,HRL_Both_Enabled_600,True,True,600,0.4560133080291467,5.125,54.04,0.9333333333333333,0.16277602523659307,0.6928286082474228
11,41090,HRL_Manual_Only_600,True,False,600,0.751749394928988,7.8625,0.0,1.0,0.2309148264984227,0.3392092497136312
11,41090,HRL_Incentive_Only_600,False,True,600,0.49236325678233306,0.0,54.5475,1.0,0.12870662460567822,0.703823969072165
11,41090,HRL_Both_Enabled_1200,True,True,1200,0.6575082866204496,4.9625,56.085,1.0,0.28201892744479495,0.5717427691867126
11,41090,HRL_Manual_Only_1200,True,False,1200,0.8890606998051986,7.0775,0.0,1.0,0.38422712933753944,0.2865837342497137
11,41090,HRL_Incentive_Only_1200,False,True,1200,0.571273276650767,0.0,55.8875,0.9411764705882353,0.21198738170347003,0.6541925114547539
12,67221,HRL_Both_Enabled_900,True,True,900,0.5986610805980621,3.4525,55.3325,1.0,0.23659305993690852,0.6213431653302787
12,67221,HRL_Manual_Only_900,True,False,900,0.837432652610188,7.29,0.0,1.0,0.3160883280757098,0.29623629247804506
12,67221,HRL_Incentive_Only_900,False,True,900,0.5445287241288742,0.0,55.49,0.8333333333333334,0.16151419558359623,0.6746107483772432
12,67221,HRL_Both_Enabled_600,True,True,600,0.4936455894412522,5.215,53.9975,0.95,0.16845425867507888,0.6363952749140894
12,67221,HRL_Manual_Only_600,True,False,600,0.7554156100644944,8.12,0.0,1.0,0.22082018927444794,0.34240655784650637
12,67221,HRL_Incentive_Only_600,False,True,600,0.4946438247092293,0.0,54.18,0.9333333333333333,0.12903225806451613,0.7104505154639176
12,67221,HRL_Both_Enabled_1200,True,True,1200,0.6557545407477358,4.74,55.3775,1.0,0.27066246056782334,0.5840973081328752
12,67221,HRL_Manual_Only_1200,True,False,1200,0.8883258423140546,7.0075,0.0,1.0,0.38548895899053626,0.28384775200458195
12,67221,HRL_Incentive_Only_1200,False,True,1200,0.5628534117710458,0.0,56.11,1.0,0.20441640378548895,0.685621449026346
13,64820,HRL_Both_Enabled_900,True,True,900,0.5931051534724975,3.6075,55.2475,1.0,0.21577287066246056,0.5988484345169912
13,64820,HRL_Manual_Only_900,True,False,900,0.8427213672419139,7.505,0.0,1.0,0.3167192429022082,0.29813778159602905
13,64820,HRL_Incentive_Only_900,False,True,900,0.5421513049429929,0.0,55.71,0.9,0.17160883280757097,0.6836799732722413
13,64820,HRL_Both_Enabled_600,True,True,600,0.443516579799538,5.035,53.9375,1.0,0.16277602523659307,0.6987589633447883
13,64820,HRL_Manual_Only_600,True,False,600,0.7489214776860842,7.795,0.0,1.0,0.22271293375394322,0.34253828751431853
13,64820,HRL_Incentive_Only_600,False,True,600,0.5108053986708266,0.0,54.1675,0.85,0.14321766561514196,0.6743554410080185
13,64820,HRL_Both_Enabled_1200,True,True,1200,0.6398086792623299,4.5425,55.8325,1.0,0.2473186119873817,0.5880578321878581
13,64820,HRL_Manual_Only_1200,True,False,1200,0.8935631139823346,7.0825,0.0,1.0,0.3936908517350158,0.27670489690721656
13,64820,HRL_Incentive_Only_1200,False,True,1200,0.5644711932989354,0.0,56.17,0.9333333333333333,0.1974763406940063,0.6761547823596794
14,769,HRL_Both_Enabled_900,True,True,900,0.5922344479720928,3.28,55.965,1.0,0.23722397476340695,0.6075576937762505
14,769,HRL_Manual_Only_900,True,False,900,0.8424010890600436,7.65,0.0,1.0,0.3028391167192429,0.29633432607865595
14,769,HRL_Incentive_Only_900,False,True,900,0.5398623292800653,0.0,55.98,1.0,0.15520504731861198,0.6734705421916763
14,769,HRL_Both_Enabled_600,True,True,600,0.44707348030477234,5.0725,54.11,1.0,0.16129032258064516,0.6984132016036656
14,769,HRL_Manual_Only_600,True,False,600,0.6589709861029321,5.795,0.0,1.0,0.2031545741324921,0.40513528064146626
14,769,HRL_Incentive_Only_600,False,True,600,0.4916068431665551,0.0,54.6925,0.9,0.1362776025236593,0.6913177548682704
14,769,HRL_Both_Enabled_1200,True,True,1200,0.6308502815254706,4.305,55.5225,1.0,0.24794952681388013,0.5931357101947309
14,769,HRL_Manual_Only_1200,True,False,1200,0.8942743821038351,7.38,0.0,1.0,0.38801261829652994,0.2752791380297824
14,769,HRL_Incentive_Only_1200,False,True,1200,0.5683161718529451,0.0,56.445,0.8947368421052632,0.21324921135646688,0.6598010166093929
15,59735,HRL_Both_Enabled_900,True,True,900,0.5829105406784785,4.0375,55.3,1.0,0.1935483870967742,0.6310189194348989
15,59735,HRL_Manual_Only_900,True,False,900,0.8446896861264875,7.9375,0.0,1.0,0.322397476340694,0.2949486445208095
15,59735,HRL_Incentive_Only_900,False,True,900,0.5547687545913644,0.0,55.9225,1.0,0.1722397476340694,0.6757221458571974
15,59735,HRL_Both_Enabled_600,True,True,600,0.4658052818133123,5.2575,53.365,1.0,0.17287066246056781,0.6684898911798398
15,59735,HRL_Manual_Only_600,True,False,600,0.7177348609580372,5.8025,0.0,1.0,0.2220820189274448,0.36004991408934717
15,59735,HRL_Incentive_Only_600,False,True,600,0.48921598010082834,0.0,54.93,0.8333333333333334,0.13123028391167194,0.7053967640320735
15,59735,HRL_Both_Enabled_1200,True,True,1200,0.6483495481441282,4.955,55.6525,1.0,0.25806451612903225,0.5841301260022911
15,59735,HRL_Manual_Only_1200,True,False,1200,0.8880791131674816,6.6775,0.0,1.0,0.38801261829652994,0.28742358247422684
15,59735,HRL_Incentive_Only_1200,False,True,1200,0.5756949126973318,0.0,56.7,0.9,0.23470031545741324,0.659030870561283
16,62955,HRL_Both_Enabled_900,True,True,900,0.6011511433293699,4.0225,55.6225,1.0,0.21829652996845425,0.6044511072928599
16,62955,HRL_Manual_Only_900,True,False,900,0.8376462640576122,7.215,0.0,1.0,0.32618296529968455,0.3059651393661703
16,62955,HRL_Incentive_Only_900,False,True,900,0.5351930844098562,0.0,55.6425,0.8771929824561403,0.1640378548895899,0.6892367888507064
16,62955,HRL_Both_Enabled_600,True,True,600,0.4688376929336356,4.865,53.9025,0.9333333333333333,0.17728706624605678,0.6667150630011456
16,62955,HRL_Manual_Only_600,True,False,600,0.6178657291840699,5.4875,0.0,1.0,0.21451104100946372,0.4237565864833907
16,62955,HRL_Incentive_Only_600,False,True,600,0.49721952314191,0.0,54.4925,0.8333333333333334,0.13123028391167194,0.7131064719358534
16,62955,HRL_Both_Enabled_1200,True,True,1200,0.6589135598143369,5.04,56.08,1.0,0.28138801261829655,0.5777845933562429
16,62955,HRL_Manual_Only_1200,True,False,1200,0.8890039134190301,7.0725,0.0,1.0,0.3867507886435331,0.287183949026346
16,62955,HRL_Incentive_Only_1200,False,True,1200,0.5603790815520138,0.0,56.495,1.0,0.21577287066246056,0.682066695303551
17,64925,HRL_Both_Enabled_900,True,True,900,0.5877516179915436,3.8475,55.71,1.0,0.21009463722397476,0.6185293814432989
17,64925,HRL_Manual_Only_900,True,False,900,0.8378233077826871,7.585,0.0,1.0,0.3141955835962145,0.29186561664757543
17,64925,HRL_Incentive_Only_900,False,True,900,0.5553272797516733,0.0,56.2925,0.9298245614035088,0.17791798107255521,0.6756585719740359
17,64925,HRL_Both_Enabled_600,True,True,600,0.4532637334277402,5.1925,53.7475,1.0,0.16971608832807572,0.6876577033218786
17,64925,HRL_Manual_Only_600,True,False,600,0.7483121382344224,8.195,0.0,1.0,0.22712933753943218,0.33946371706758316
17,64925,HRL_Incentive_Only_600,False,True,600,0.48138302639785174,0.0,54.1475,0.9411764705882353,0.12681388012618297,0.7028231672394045
17,64925,HRL_Both_Enabled_1200,True,True,1200,0.6863958757216281,6.6125,55.2275,1.0,0.3173501577287066,0.5427296248568156
17,64925,HRL_Manual_Only_1200,True,False,1200,0.891208813076618,7.34,0.0,1.0,0.40126182965299684,0.2750585910652921
17,64925,HRL_Incentive_Only_1200,False,True,1200,0.5724039089937887,0.0,55.9225,1.0,0.22712933753943218,0.6639698596792669
18,67969,HRL_Both_Enabled_900,True,True,900,0.596257185850072,3.565,55.5075,1.0,0.23533123028391167,0.6121142420771286
18,67969,HRL_Manual_Only_900,True,False,900,0.8395235149324562,7.505,0.0,1.0,0.3198738170347003,0.2988193967163039
18,67969,HRL_Incentive_Only_900,False,True,900,0.5421963387312304,0.0,56.2,1.0,0.1608832807570978,0.6864874952271859
18,67969,HRL_Both_Enabled_600,True,True,600,0.45467709849571764,5.025,53.595,0.9333333333333333,0.1665615141955836,0.6895299828178695
18,67969,HRL_Manual_Only_600,True,False,600,0.7101298362628502,5.8175,0.0,1.0,0.2107255520504732,0.37396935853379154
18,67969,HRL_Incentive_Only_600,False,True,600,0.5043036171506976,0.0,54.5625,0.8666666666666667,0.13375394321766562,0.6806580756013747
18,67969,HRL_Both_Enabled_1200,True,True,1200,0.6417847724094127,5.0875,56.125,1.0,0.25425867507886435,0.5835234679266896
18,67969,HRL_Manual_Only_1200,True,False,1200,0.8900730811392665,7.1675,0.0,1.0,0.3867507886435331,0.27573926116838493
18,67969,HRL_Incentive_Only_1200,False,True,1200,0.56131800709372,0.0,55.6075,1.0,0.21766561514195584,0.663226202749141
19,5311,HRL_Both_Enabled_900,True,True,900,0.5833977604128918,4.235,55.8675,1.0,0.2246056782334385,0.6081288659793814
19,5311,HRL_Manual_Only_900,True,False,900,0.8334342894862543,7.3775,0.0,1.0,0.29905362776025235,0.2977061473844979
19,5311,HRL_Incentive_Only_900,False,True,900,0.5447297318678838,0.0,55.1125,0.9090909090909091,0.16908517350157728,0.6773517563955707
19,5311,HRL_Both_Enabled_600,True,True,600,0.4626516380518025,4.8825,53.63,0.95,0.1444794952681388,0.6845502004581903
19,5311,HRL_Manual_Only_600,True,False,600,0.7503354384745328,7.7975,0.0,1.0,0.21829652996845425,0.3410289232531501
19,5311,HRL_Incentive_Only_600,False,True,600,0.4847495588487948,0.0,54.31,0.9090909090909091,0.12555205047318613,0.6948133734249714
19,5311,HRL_Both_Enabled_1200,True,True,1200,0.6575732574828121,4.8075,56.085,1.0,0.26246056782334387,0.5833598654066438
19,5311,HRL_Manual_Only_1200,True,False,1200,0.8882530849282806,7.095,0.0,1.0,0.3911671924290221,0.28647973940435284
19,5311,HRL_Incentive_Only_1200,False,True,1200,0.56428768549893,0.0,56.0625,0.9333333333333333,0.2025236593059937,0.6607436282932417
